time,last_timestamp_in_pcap,opened_connections,closed_connections,stalled_connections,ongoing_connections,avg_duration,bytes_in,pkg_in_0-100,pkg_in_100-200,pkg_in_200-300,pkg_in_300-400,pkg_in_400-500,pkg_in_500-600,pkg_in_600-700,pkg_in_700-800,pkg_in_800-900,pkg_in_900-1000,pkg_in_1000-1100,pkg_in_1100-1200,pkg_in_1200-1300,pkg_in_1300-1400,pkg_in_1400-1500,pkg_in_1500-1600,bytes_out,pkg_out_0-100,pkg_out_100-200,pkg_out_200-300,pkg_out_300-400,pkg_out_400-500,pkg_out_500-600,pkg_out_600-700,pkg_out_700-800,pkg_out_800-900,pkg_out_900-1000,pkg_out_1000-1100,pkg_out_1100-1200,pkg_out_1200-1300,pkg_out_1300-1400,pkg_out_1400-1500,pkg_out_1500-1600,avg_bytes_in,avg_bytes_out,ttl_changes_in,ttl_changes_out
2018-03-20 13:04:49.191223,1520948056.912735,0,0,0,2,1.237517237663269,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.875,21,0,0,0,1,0,1,0,1,2,2,5,3,2,1,0,0.0,822.0357142857143,0,35
2018-03-20 13:04:49.203020,1520948057.412782,0,0,0,2,1.2493127584457397,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5745.375,18,0,2,1,3,0,1,2,0,0,3,3,1,1,0,0,0.0,1278.1944444444443,0,19
2018-03-20 13:04:49.216925,1520948057.913616,0,0,0,2,1.263217806816101,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6451.5,21,1,1,1,1,5,1,1,1,1,0,2,3,2,0,0,0.0,1288.9857142857143,0,22
2018-03-20 13:04:49.232985,1520948058.414252,0,0,0,2,1.2792774438858032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5482.25,26,0,0,1,0,1,10,0,0,0,0,3,4,2,1,0,0.0,913.7083333333334,0,39
2018-03-20 13:04:49.247270,1520948058.914504,0,0,0,2,1.2935630083084106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009.5,24,0,0,0,2,1,1,3,2,0,0,3,4,2,1,0,0.0,797.8826086956522,0,38
2018-03-20 13:04:49.261439,1520948059.415192,0,0,0,2,1.307733416557312,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569.5,20,0,0,0,0,1,1,8,3,0,1,2,2,1,0,0,0.0,750.0736842105264,0,35
2018-03-20 13:04:49.278322,1520948059.915811,0,0,0,2,1.3246151208877563,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5304.5,26,1,1,0,0,0,5,7,0,0,1,2,3,2,2,0,0.0,881.7820512820513,0,42
2018-03-20 13:04:49.291693,1520948060.415842,0,0,0,2,1.337985873222351,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473.875,21,0,0,0,0,2,4,1,1,1,2,3,3,2,0,0,0.0,939.0112781954887,0,33
2018-03-20 13:04:49.307175,1520948060.915858,0,0,0,2,1.3534835577011108,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5030.75,24,0,0,0,3,4,4,0,0,1,2,1,4,2,1,0,0.0,874.9130434782609,0,38
2018-03-20 13:04:49.320126,1520948061.416669,0,0,0,2,1.366416573524475,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032.375,19,0,0,2,8,4,0,0,0,0,1,1,2,1,0,0,0.0,638.3947368421053,0,34
